experiment_id,ccf_id,ccf_region,layer,celltype,dispersion,size
201388_025,772,ACAv,L5,ET,38.24734637,11
201388_025,772,ACAv,L5,ET,38.24734637,11
201388_027,772,ACAv,L5,IT,23.06397927,6
201388_028,772,ACAv,L5,IT,63.47654364,31
201388_029,772,ACAv,L5,CT,,0
201388_029,772,ACAv,L5,CT,,0
201388_031,772,ACAv,L5,IT,39.74370962,37
201388_032,772,ACAv,L5,IT,50.44072966,71
201388_033,772,ACAv,L5,IT,31.35890375,113
201388_034,1015,ACAd,L5,IT,69.32262339,44
201388_039,772,ACAv,L5,ET,23.48403713,2
201388_039,772,ACAv,L5,ET,23.48403713,2
201388_040,772,ACAv,L5,IT,36.44664857,62
201388_041,772,ACAv,L5,IT,38.68338719,15
201388_042,772,ACAv,L5,CT,,0
201388_042,772,ACAv,L5,CT,,0
201388_043,772,ACAv,L5,CT,,0
201388_043,772,ACAv,L5,CT,,0
201388_047,772,ACAv,L5,ET,,0
201388_047,772,ACAv,L5,ET,,0
201388_048,772,ACAv,L5,IT,27.66813765,93
201388_049,772,ACAv,L5,CT,,1
201388_049,772,ACAv,L5,CT,,1
201388_050,772,ACAv,L5,CT,,0
201388_050,772,ACAv,L5,CT,,0
201388_054,772,ACAv,L5,IT,36.51671656,17
201388_058,772,ACAv,L5,IT,,0
201388_059,772,ACAv,L5,ET,54.90145311,161
201388_059,772,ACAv,L5,ET,54.90145311,161
201388_060,772,ACAv,L5,IT,,0
201389_001,772,ACAv,L5,IT,,0
201389_003,772,ACAv,L5,IT,,0
201389_005,772,ACAv,L5,IT,,0
201389_007,772,ACAv,L5,IT,,0
201389_009,772,ACAv,L5,IT,45.84223318,20
201389_010,772,ACAv,L5,IT,0.707106781,2
201389_011,772,ACAv,L5,ET,43.98494692,15
201389_011,772,ACAv,L5,ET,43.98494692,15
201389_013,1015,ACAd,L5,CT,,0
201389_013,1015,ACAd,L5,CT,,0
201389_014,772,ACAv,L5,ET,40.49651315,146
201389_014,772,ACAv,L5,ET,40.49651315,146
201389_017,772,ACAv,L5,CT,,0
201389_017,772,ACAv,L5,CT,,0
201389_018,772,ACAv,L5,IT,8.158896765,10
201389_019,772,ACAv,L5,CT,,0
201389_019,772,ACAv,L5,CT,,0
201389_022,772,ACAv,L5,CT,,0
201389_022,772,ACAv,L5,CT,,0
201389_023,772,ACAv,L5,IT,,0
201389_025,772,ACAv,L5,IT,16.07793519,2
201389_026,772,ACAv,L5,CT,,1
201389_026,772,ACAv,L5,CT,,1
201389_027,772,ACAv,L5,IT,40.2828966,31
201390_001,772,ACAv,L5,ET,62.63835967,39
201390_001,772,ACAv,L5,ET,62.63835967,39
201390_003,767,MOs,L5,IT,87.91581231,88
201390_005,1015,ACAd,L5,ET,,0
201390_005,1015,ACAd,L5,ET,,0
201390_007,1015,ACAd,L5,ET,19.94175191,7
201390_007,1015,ACAd,L5,ET,19.94175191,7
201390_008,772,ACAv,L5,ET,17.04164133,12
201390_008,772,ACAv,L5,ET,17.04164133,12
201390_012,772,ACAv,L5,ET,17.46519561,11
201390_012,772,ACAv,L5,ET,17.46519561,11
201390_014,1015,ACAd,L5,IT,25.58428337,3
201390_018,1015,ACAd,L5,IT,2.768874621,3
201390_019,1015,ACAd,L5,IT,70.41379424,86
201390_021,1015,ACAd,L5,CT,,0
201390_021,1015,ACAd,L5,CT,,0
201390_022,1015,ACAd,L5,IT,54.75230994,22
201390_027,1015,ACAd,L5,IT,42.05546602,15
201390_028,772,ACAv,L5,IT,47.09106123,13
201391_013,772,ACAv,L5,ET,44.00794919,35
201391_013,772,ACAv,L5,ET,44.00794919,35
201391_015,772,ACAv,L5,CT,,0
201391_015,772,ACAv,L5,CT,,0
201393_001,772,ACAv,L5,CT,,0
201393_001,772,ACAv,L5,CT,,0
201393_005,772,ACAv,L5,ET,28.09071326,16
201393_005,772,ACAv,L5,ET,28.09071326,16
201393_006,772,ACAv,L5,CT,,0
201393_006,772,ACAv,L5,CT,,0
201393_007,772,ACAv,L5,CT,1.118033989,2
201393_007,772,ACAv,L5,CT,1.118033989,2
201393_008,772,ACAv,L5,ET,8.470676197,8
201393_008,772,ACAv,L5,ET,8.470676197,8
201393_009,772,ACAv,L5,ET,29.98737908,42
201393_009,772,ACAv,L5,ET,29.98737908,42
201393_011,772,ACAv,L5,CT,,0
201393_011,772,ACAv,L5,CT,,0
201393_015,772,ACAv,L5,CT,,0
201393_015,772,ACAv,L5,CT,,0
201393_017,772,ACAv,L5,IT,40.96719078,46
201393_018,772,ACAv,L5,ET,33.98328646,38
201393_018,772,ACAv,L5,ET,33.98328646,38
201393_019,772,ACAv,L5,CT,,0
201393_019,772,ACAv,L5,CT,,0
201393_021,772,ACAv,L5,IT,,0
201393_023,772,ACAv,L5,CT,,0
201393_023,772,ACAv,L5,CT,,0
201393_024,772,ACAv,L5,IT,35.02798881,5
201393_025,772,ACAv,L5,IT,34.60924732,5
201393_027,772,ACAv,L5,IT,39.54153529,10
201393_029,772,ACAv,L5,IT,,0
201393_030,772,ACAv,L5,IT,20.94249227,4
201393_038,772,ACAv,L5,IT,,0
201397_004,630,ORBl,L5,CT,,0
201397_004,630,ORBl,L5,CT,,0
201398_001,630,ORBl,L5,ET,39.46566221,70
201398_002,630,ORBl,L5,CT,,0
201398_002,630,ORBl,L5,CT,,0
201398_004,630,ORBl,L5,IT,36.76350848,9
201398_005,630,ORBl,L5,CT,,0
201398_005,630,ORBl,L5,CT,,0
201398_006,630,ORBl,L5,IT,36.56015082,11
201398_007,630,ORBl,L5,CT,,0
201398_007,630,ORBl,L5,CT,,0
201398_009,630,ORBl,L5,ET,24.03931964,3
201398_010,630,ORBl,L5,IT,,0
201398_011,630,ORBl,L5,ET,47.9919811,73
201398_014,1101,AId,L5,ET,23.63699263,20
201398_023,630,ORBl,L5,ET,26.81883666,2
201398_024,630,ORBl,L5,CT,,0
201398_024,630,ORBl,L5,CT,,0
201398_025,630,ORBl,L5,IT,78.36123176,71
201398_028,1101,AId,L5,CT,,0
201398_028,1101,AId,L5,CT,,0
201398_029,1101,AId,L5,CT,37.34969879,2
201398_029,1101,AId,L5,CT,37.34969879,2
201398_032,630,ORBl,L5,CT,,0
201398_032,630,ORBl,L5,CT,,0
201398_033,1101,AId,L5,IT,89.08290376,12
201399_001,630,ORBl,L5,IT,,0
201399_002,630,ORBl,L5,IT,37.23663841,50
201399_006,630,ORBl,L5,IT,55.92504781,24
201399_007,630,ORBl,L5,IT,,0
201399_008,630,ORBl,L5,IT,,0
201399_012,1101,AId,L5,IT,94.67507729,158
201399_013,1101,AId,L5,IT,93.68837095,115
201399_014,630,ORBl,L5,IT,,0
201399_015,1101,AId,L5,IT,58.53097784,32
201399_016,1101,AId,L5,IT,86.04360575,74
201399_017,1101,AId,L5,ET,35.18050807,45
201399_018,630,ORBl,L5,CT,,0
201399_018,630,ORBl,L5,CT,,0
201399_019,630,ORBl,L5,CT,,0
201399_019,630,ORBl,L5,CT,,0
201399_020,630,ORBl,L5,CT,,0
201399_020,630,ORBl,L5,CT,,0
201399_021,630,ORBl,L5,CT,,0
201399_021,630,ORBl,L5,CT,,0
201399_022,630,ORBl,L5,ET,,0
201399_023,630,ORBl,L5,CT,9.721111048,2
201399_023,630,ORBl,L5,CT,9.721111048,2
201399_024,630,ORBl,L5,ET,28.4854615,12
201399_025,630,ORBl,L5,IT,,0
201399_028,630,ORBl,L5,CT,,0
201399_028,630,ORBl,L5,CT,,0
201399_030,630,ORBl,L5,IT,144.1334921,47
201400_002,800,AIv,L5,IT,9.604686356,2
201400_003,800,AIv,L5,IT,53.66885656,59
201400_005,1101,AId,L5,IT,44.60030417,20
201400_006,800,AIv,L5,ET,,0
201400_007,800,AIv,L5,ET,10.83837033,6
201400_011,1101,AId,L5,ET,47.40842757,34
201400_012,1101,AId,L5,CT,,0
201400_012,1101,AId,L5,CT,,0
201400_013,1101,AId,L5,CT,18.03426199,14
201400_013,1101,AId,L5,CT,18.03426199,14
201400_015,630,ORBl,L5,CT,,0
201400_015,630,ORBl,L5,CT,,0
201400_016,630,ORBl,L5,CT,,0
201400_016,630,ORBl,L5,CT,,0
201400_018,800,AIv,L5,IT,28.01222603,21
201400_024,800,AIv,L5,IT,,0
201400_025,630,ORBl,L5,IT,,0
201400_027,800,AIv,L5,IT,,0
201400_029,1101,AId,L5,IT,,0
201401_001,630,ORBl,L5,IT,,0
201401_003,1101,AId,L5,IT,127.8030724,50
201401_004,630,ORBl,L5,IT,32.77019371,6
201401_005,630,ORBl,L5,IT,74.71993823,56
201401_006,630,ORBl,L5,IT,51.08085528,48
201401_007,630,ORBl,L5,IT,,0
201401_009,630,ORBl,L5,CT,,0
201401_009,630,ORBl,L5,CT,,0
201401_014,800,AIv,L5,CT,,0
201401_014,800,AIv,L5,CT,,0
201401_015,630,ORBl,L5,CT,36.79876,6
201401_015,630,ORBl,L5,CT,36.79876,6
201401_017,800,AIv,L5,CT,,0
201401_017,800,AIv,L5,CT,,0
201401_020,800,AIv,L5,CT,,0
201401_020,800,AIv,L5,CT,,0
201401_021,800,AIv,L5,CT,,0
201401_021,800,AIv,L5,CT,,0
201401_025,630,ORBl,L5,CT,,0
201401_025,630,ORBl,L5,CT,,0
201401_026,630,ORBl,L5,CT,,0
201401_026,630,ORBl,L5,CT,,0
201401_027,800,AIv,L5,CT,,0
201401_027,800,AIv,L5,CT,,0
201401_028,800,AIv,L5,IT,71.95568985,13
201568_005,1125,ORBvl,L5,ET,25.49004019,55
201568_010,1125,ORBvl,L5,IT,62.30916339,31
201568_016,1125,ORBvl,L5,ET,39.54734897,30
201568_023,526157192,FRP,L5,ET,,1
201568_024,1125,ORBvl,L5,ET,,0
201568_029,1125,ORBvl,L5,CT,,0
201568_029,1125,ORBvl,L5,CT,,0
201568_031,1125,ORBvl,L5,CT,,0
201568_031,1125,ORBvl,L5,CT,,0
201568_047,1125,ORBvl,L5,CT,,0
201568_047,1125,ORBvl,L5,CT,,0
201568_057,1125,ORBvl,L5,CT,,0
201568_057,1125,ORBvl,L5,CT,,0
201569_001,767,MOs,L5,IT,103.7382886,85
201569_002,767,MOs,L5,IT,,1
201569_003,767,MOs,L5,IT,,1
201569_008,767,MOs,L5,ET,,0
201569_018,767,MOs,L5,CT,,0
201569_018,767,MOs,L5,CT,,0
201570_002,363,PL,L5,ET,26.92494499,13
201570_005,767,MOs,L5,ET,,1
201570_007,363,PL,L5,IT,91.97320354,137
201570_008,620,ORBm,L5,IT,111.6559682,78
201570_009,620,ORBm,L5,ET,55.5750996,17
201570_010,620,ORBm,L5,ET,38.63211633,8
201570_011,620,ORBm,L5,IT,20.76404236,6
201570_012,620,ORBm,L5,CT,,1
201570_012,620,ORBm,L5,CT,,1
201570_013,363,PL,L5,IT,61.4073375,42
201570_014,363,PL,L5,IT,92.3467025,121
201570_015,620,ORBm,L5,CT,,0
201570_015,620,ORBm,L5,CT,,0
201570_016,767,MOs,L5,IT,,1
201570_017,363,PL,L5,IT,81.57325048,44
201570_020,363,PL,L5,IT,37.98062277,42
201570_021,363,PL,L5,IT,69.54809631,53
201570_023,363,PL,L5,IT,145.0924761,76
201570_025,363,PL,L5,CT,,0
201570_025,363,PL,L5,CT,,0
201570_026,363,PL,L5,IT,106.2122715,63
201570_029,363,PL,L5,IT,126.4208267,68
201570_033,620,ORBm,L5,ET,38.3893952,38
201570_034,363,PL,L5,ET,13.8691342,12
201570_036,620,ORBm,L5,IT,56.875402,98
201570_040,363,PL,L5,ET,,1
201571_001,1125,ORBvl,L5,IT,121.6038159,31
201571_002,1125,ORBvl,L5,CT,,0
201571_002,1125,ORBvl,L5,CT,,0
201571_004,526157192,FRP,L5,CT,,0
201571_004,526157192,FRP,L5,CT,,0
201571_005,526157192,FRP,L5,ET,52.37262449,29
201571_008,363,PL,L5,CT,,1
201571_008,363,PL,L5,CT,,1
201571_009,363,PL,L5,CT,,0
201571_009,363,PL,L5,CT,,0
201571_010,363,PL,L5,CT,,0
201571_010,363,PL,L5,CT,,0
201571_012,620,ORBm,L5,CT,,0
201571_012,620,ORBm,L5,CT,,0
201571_013,620,ORBm,L5,ET,,1
201571_018,620,ORBm,L5,ET,58.00231949,24
201571_019,1125,ORBvl,L5,CT,,0
201571_019,1125,ORBvl,L5,CT,,0
201571_021,620,ORBm,L5,ET,28.68251514,8
201571_022,620,ORBm,L5,CT,,0
201571_022,620,ORBm,L5,CT,,0
201571_023,526157192,FRP,L5,CT,,0
201571_023,526157192,FRP,L5,CT,,0
201571_025,363,PL,L5,IT,63.37328809,62
201571_026,363,PL,L5,ET,24.26259404,7
201571_028,526157192,FRP,L5,CT,,0
201571_028,526157192,FRP,L5,CT,,0
201571_030,526157192,FRP,L5,ET,40.42124194,25
201571_032,526157192,FRP,L5,CT,,0
201571_032,526157192,FRP,L5,CT,,0
201571_033,363,PL,L5,ET,,0
201571_034,363,PL,L5,ET,32.01354377,14
201571_035,363,PL,L5,ET,65.92015004,31
201571_042,363,PL,L5,ET,,0
201571_043,363,PL,L5,CT,,0
201571_043,363,PL,L5,CT,,0
201571_052,1125,ORBvl,L5,CT,,0
201571_052,1125,ORBvl,L5,CT,,0
201572_001,1125,ORBvl,L5,ET,,0
201572_004,767,MOs,L5,IT,105.1178598,137
201572_005,767,MOs,L5,IT,118.7370994,119
201572_006,767,MOs,L5,IT,,0
201572_007,767,MOs,L5,IT,10.86063175,4
201572_008,1125,ORBvl,L5,ET,26.48848807,5
201572_011,1125,ORBvl,L5,CT,,0
201572_011,1125,ORBvl,L5,CT,,0
201572_014,526157192,FRP,L5,ET,40.53356849,10
201572_018,526157192,FRP,L5,IT,110.4104558,224
201572_019,526157192,FRP,L5,IT,115.0364682,111
201572_023,620,ORBm,L5,CT,,0
201572_023,620,ORBm,L5,CT,,0
201572_024,620,ORBm,L5,IT,52.34438758,13
201572_027,620,ORBm,L5,CT,,0
201572_027,620,ORBm,L5,CT,,0
201572_028,1125,ORBvl,L5,CT,,0
201572_028,1125,ORBvl,L5,CT,,0
201572_030,620,ORBm,L5,CT,,0
201572_030,620,ORBm,L5,CT,,0
201572_031,630,ORBl,L5,ET,61.05998836,53
201573_002,1125,ORBvl,L5,CT,,0
201573_002,1125,ORBvl,L5,CT,,0
201573_005,767,MOs,L5,ET,105.2989912,7
201573_014,526157192,FRP,L5,ET,47.90027806,83
201573_016,526157192,FRP,L5,IT,86.69105608,20
201573_018,526157192,FRP,L5,CT,,0
201573_018,526157192,FRP,L5,CT,,0
201573_021,526157192,FRP,L5,CT,,0
201573_021,526157192,FRP,L5,CT,,0
201573_022,526157192,FRP,L5,ET,47.39440704,59
201573_024,1125,ORBvl,L5,CT,,0
201573_024,1125,ORBvl,L5,CT,,0
201573_035,526157192,FRP,L5,ET,66.33983698,38
201573_040,526157192,FRP,L5,IT,72.72871242,38
201574_001,620,ORBm,L5,IT,81.30521701,99
201574_002,1125,ORBvl,L5,IT,65.45383039,77
201574_003,1125,ORBvl,L5,CT,,0
201574_003,1125,ORBvl,L5,CT,,0
201574_004,363,PL,L5,CT,,0
201574_004,363,PL,L5,CT,,0
201574_005,363,PL,L5,IT,142.3555937,71
201574_006,363,PL,L5,IT,99.65813123,69
201574_007,363,PL,L5,IT,122.1170642,187
201574_008,363,PL,L5,IT,93.4330246,144
201574_009,526157192,FRP,L5,IT,122.7238177,110
201574_010,1125,ORBvl,L5,ET,32.8508645,124
201574_011,620,ORBm,L5,ET,27.78388914,58
201574_013,620,ORBm,L5,IT,89.03164628,64
201574_014,620,ORBm,L5,ET,12.14980001,4
201574_015,620,ORBm,L5,ET,29.04411869,12
201574_016,620,ORBm,L5,ET,28.85394418,23
201574_017,620,ORBm,L5,IT,77.95143506,46
201574_018,620,ORBm,L5,IT,70.61516655,54
201574_020,620,ORBm,L5,IT,115.2682464,32
201574_021,620,ORBm,L5,IT,50.16386372,11
201574_023,827,ILA,L5,IT,32.33276059,9
201574_024,620,ORBm,L5,IT,52.9249256,33
201574_026,363,PL,L5,IT,62.47919773,34
201574_027,363,PL,L5,IT,45.92359232,13
201574_028,363,PL,L5,IT,46.80131354,23
201574_029,526157192,FRP,L5,ET,33.92422848,31
201574_031,363,PL,L5,ET,30.53474038,9
201574_032,363,PL,L5,CT,,0
201574_032,363,PL,L5,CT,,0
201574_033,363,PL,L5,IT,51.06547386,20
201574_038,363,PL,L5,IT,94.39852587,14
201574_041,620,ORBm,L5,IT,67.02268273,5
201574_042,827,ILA,L5,IT,38.92640691,6
201574_045,620,ORBm,L5,ET,31.5227916,13
201574_046,827,ILA,L5,ET,37.73227552,10
201574_047,620,ORBm,L5,IT,43.34572472,9
201574_049,827,ILA,L5,IT,31.55770259,20
201574_051,363,PL,L5,CT,,0
201574_051,363,PL,L5,CT,,0
201574_059,620,ORBm,L5,CT,,0
201574_059,620,ORBm,L5,CT,,0
201575_003,1125,ORBvl,L5,CT,,0
201575_003,1125,ORBvl,L5,CT,,0
201575_014,1125,ORBvl,L5,CT,,1
201575_014,1125,ORBvl,L5,CT,,1
201575_031,1125,ORBvl,L5,ET,49.15547331,34
201575_036,526157192,FRP,L5,CT,,1
201575_036,526157192,FRP,L5,CT,,1
201575_037,526157192,FRP,L5,CT,,1
201575_037,526157192,FRP,L5,CT,,1
201575_038,526157192,FRP,L5,CT,,0
201575_038,526157192,FRP,L5,CT,,0
201575_043,526157192,FRP,L5,CT,,0
201575_043,526157192,FRP,L5,CT,,0
201575_044,526157192,FRP,L5,IT,52.70033622,20
201575_045,526157192,FRP,L5,IT,57.69468265,37
201575_046,526157192,FRP,L5,CT,,0
201575_046,526157192,FRP,L5,CT,,0
201575_047,363,PL,L5,CT,,0
201575_047,363,PL,L5,CT,,0
201575_048,363,PL,L5,ET,36.74864084,19
201577_002,1125,ORBvl,L5,CT,,1
201577_002,1125,ORBvl,L5,CT,,1
201577_005,620,ORBm,L5,ET,21.80214057,3
201577_006,620,ORBm,L5,ET,56.07784589,25
201577_007,620,ORBm,L5,ET,22.72306407,4
201577_008,620,ORBm,L5,ET,65.42465504,21
201577_010,1125,ORBvl,L5,CT,,0
201577_010,1125,ORBvl,L5,CT,,0
201577_011,1125,ORBvl,L5,CT,,0
201577_011,1125,ORBvl,L5,CT,,0
201577_012,620,ORBm,L5,ET,,0
201577_014,1125,ORBvl,L5,ET,29.87561501,16
201577_017,620,ORBm,L5,ET,42.35957192,3
201577_018,620,ORBm,L5,IT,,0
201577_020,620,ORBm,L5,CT,4.921607687,3
201577_020,620,ORBm,L5,CT,4.921607687,3
201577_021,1125,ORBvl,L5,CT,,0
201577_021,1125,ORBvl,L5,CT,,0
201577_022,620,ORBm,L5,IT,34.92264468,15
201577_023,620,ORBm,L5,IT,66.55004167,14
201577_024,620,ORBm,L5,IT,65.22384009,41
201577_025,1125,ORBvl,L5,CT,,0
201577_025,1125,ORBvl,L5,CT,,0
201577_027,1125,ORBvl,L5,CT,,0
201577_027,1125,ORBvl,L5,CT,,0
201577_031,767,MOs,L5,CT,,0
201577_031,767,MOs,L5,CT,,0
201577_032,767,MOs,L5,CT,,0
201577_032,767,MOs,L5,CT,,0
201577_033,1125,ORBvl,L5,CT,,0
201577_033,1125,ORBvl,L5,CT,,0
201577_037,1125,ORBvl,L5,CT,,0
201577_037,1125,ORBvl,L5,CT,,0
201577_039,1125,ORBvl,L5,IT,53.29357298,51
201577_043,620,ORBm,L5,IT,,0
201577_046,1125,ORBvl,L5,IT,72.50409963,54
201730_001,363,PL,L5,IT,69.9145183,168
201730_002,363,PL,L5,IT,83.16067619,153
201730_008,363,PL,L5,IT,,1
201730_009,363,PL,L5,IT,,1
201730_010,363,PL,L5,IT,55.2409289,36
201730_012,363,PL,L5,IT,36.79056203,11
201730_013,767,MOs,L5,IT,110.7693089,133
201730_014,827,ILA,L5,ET,,0
201730_015,827,ILA,L5,ET,,1
201730_016,827,ILA,L5,ET,34.30981296,7
201730_017,827,ILA,L5,ET,13.80558055,4
201730_022,363,PL,L5,IT,29.59544916,24
201730_024,1015,ACAd,L5,CT,36.40817979,3
201730_024,1015,ACAd,L5,CT,36.40817979,3
201730_025,363,PL,L5,ET,41.67139695,18
201730_026,363,PL,L5,IT,73.78600989,18
201731_001,363,PL,L5,ET,47.14795903,27
201731_002,363,PL,L5,IT,66.55884449,58
201731_003,363,PL,L5,IT,73.50159768,139
201731_005,1015,ACAd,L5,ET,56.62144321,20
201731_005,1015,ACAd,L5,ET,56.62144321,20
201731_010,363,PL,L5,IT,77.92111955,196
201731_011,1015,ACAd,L5,IT,53.49706306,91
201731_013,363,PL,L5,ET,31.88265048,21
201731_014,363,PL,L5,ET,47.32741592,11
201731_015,363,PL,L5,IT,52.48157286,16
201731_017,363,PL,L5,ET,70.65914156,7
201731_019,363,PL,L5,ET,19.49461464,5
201731_021,363,PL,L5,ET,32.38641691,5
201731_022,363,PL,L5,IT,,0
201731_023,363,PL,L5,IT,77.9965851,76
201731_025,363,PL,L5,ET,36.25094706,8
201731_027,363,PL,L5,ET,41.69604298,5
201731_028,363,PL,L5,IT,56.15738564,10
201731_030,363,PL,L5,IT,30.62678566,3
201731_031,363,PL,L5,IT,23.37760814,6
201731_035,363,PL,L5,IT,18.38175424,3
201731_038,363,PL,L5,IT,66.08747625,52
201731_041,363,PL,L5,IT,53.57020581,24
201731_042,827,ILA,L5,IT,110.6817229,13
201731_043,827,ILA,L5,ET,32.79100486,2
201731_045,827,ILA,L5,IT,,1
201731_046,827,ILA,L5,ET,41.77618939,2
201731_048,772,ACAv,L5,ET,,1
201731_048,772,ACAv,L5,ET,,1
201731_049,827,ILA,L5,ET,,1
201731_053,827,ILA,L5,ET,90.43229512,2
201731_055,363,PL,L5,IT,53.32955393,11
201732_001,363,PL,L5,ET,55.82886952,46
201732_002,1015,ACAd,L5,ET,17.82519953,10
201732_002,1015,ACAd,L5,ET,17.82519953,10
201732_003,1015,ACAd,L5,IT,77.46150757,53
201732_004,363,PL,L5,IT,93.65209559,125
201732_005,363,PL,L5,IT,64.35485398,121
201732_006,363,PL,L5,ET,60.32597401,11
201732_007,363,PL,L5,ET,58.43969367,10
201732_008,363,PL,L5,IT,64.33324976,79
201732_009,363,PL,L5,IT,93.56929936,121
201732_011,363,PL,L5,IT,127.6446415,57
201732_012,363,PL,L5,ET,90.63293182,4
201732_014,363,PL,L5,IT,69.54558286,100
201732_015,363,PL,L5,ET,15.95221083,4
201732_017,827,ILA,L5,ET,28.7347682,6
201732_018,620,ORBm,L5,ET,24.73862084,12
201732_019,827,ILA,L5,IT,88.30175536,5
201732_023,363,PL,L5,IT,83.28115174,73
201732_025,363,PL,L5,IT,51.85688505,54
201732_028,827,ILA,L5,ET,32.50916126,4
201732_029,827,ILA,L5,ET,49.92033654,5
201732_030,827,ILA,L5,IT,43.8388845,26
201732_032,827,ILA,L5,IT,4.636809248,2
201732_033,1015,ACAd,L5,IT,17.55642252,16
201732_034,363,PL,L5,IT,76.84770127,111
201732_036,1015,ACAd,L5,CT,,0
201732_036,1015,ACAd,L5,CT,,0
201732_037,827,ILA,L5,IT,35.38714456,2
201732_039,827,ILA,L5,IT,72.20918283,61
201758_001,363,PL,L5,CT,,0
201758_001,363,PL,L5,CT,,0
201758_002,1015,ACAd,L5,CT,,0
201758_002,1015,ACAd,L5,CT,,0
201758_003,363,PL,L5,ET,32.89562954,22
201758_004,363,PL,L5,IT,62.15818436,37
201758_005,363,PL,L5,IT,78.46742699,28
201758_006,363,PL,L5,IT,57.17548947,87
201758_007,363,PL,L5,IT,85.43331977,84
201758_008,363,PL,L5,IT,69.49612197,222
201758_010,1015,ACAd,L5,IT,71.29311385,231
201758_011,1015,ACAd,L5,ET,73.65600043,25
201758_011,1015,ACAd,L5,ET,73.65600043,25
201758_012,363,PL,L5,IT,100.2367604,174
201758_014,363,PL,L5,IT,40.90939428,32
201758_015,363,PL,L5,IT,173.8808292,22
201758_016,363,PL,L5,IT,64.30946457,30
201758_017,767,MOs,L5,IT,72.08642074,73
201758_018,1015,ACAd,L5,IT,79.06759579,31
201758_019,1015,ACAd,L5,IT,73.91670494,69
201758_020,1015,ACAd,L5,CT,,0
201758_020,1015,ACAd,L5,CT,,0
201758_021,767,MOs,L5,CT,,0
201758_021,767,MOs,L5,CT,,0
201758_022,363,PL,L5,IT,62.80988483,7
201758_023,363,PL,L5,IT,64.87524353,52
201758_025,363,PL,L5,IT,43.15545527,73
201758_027,1015,ACAd,L5,ET,53.3554427,35
201758_027,1015,ACAd,L5,ET,53.3554427,35
201759_001,767,MOs,L5,ET,27.86017024,4
201759_005,767,MOs,L5,IT,63.88477202,28
201759_008,767,MOs,L5,IT,80.49875519,33
201759_009,767,MOs,L5,IT,,0
201759_010,767,MOs,L5,CT,,0
201759_010,767,MOs,L5,CT,,0
201759_011,363,PL,L5,IT,103.0787404,138
201759_012,363,PL,L5,IT,95.43165167,70
201759_015,363,PL,L5,CT,,0
201759_015,363,PL,L5,CT,,0
201759_016,363,PL,L5,IT,69.25879579,115
201759_017,363,PL,L5,IT,70.14219105,80
201759_018,363,PL,L5,ET,0.707106781,2
201759_019,363,PL,L5,ET,42.13228923,35
201759_020,363,PL,L5,IT,81.63383965,72
201759_021,363,PL,L5,IT,46.04633774,53
201759_022,363,PL,L5,IT,25.66612554,2
201759_023,363,PL,L5,IT,64.64998991,144
201759_024,363,PL,L5,IT,26.6300582,5
201759_025,363,PL,L5,IT,,0
201759_026,363,PL,L5,IT,93.12203104,23
201759_027,363,PL,L5,IT,43.80910187,36
201759_028,363,PL,L5,IT,,0
201759_030,363,PL,L5,ET,55.35521095,14
201759_032,767,MOs,L5,ET,48.96450452,64
201760_001,1015,ACAd,L5,IT,106.244307,106
201760_003,363,PL,L5,IT,85.0520011,116
201760_005,767,MOs,L5,IT,69.62071282,46
201760_006,1015,ACAd,L5,IT,42.06769861,12
201760_007,363,PL,L5,ET,,0
201760_008,363,PL,L5,CT,44.64526851,5
201760_008,363,PL,L5,CT,44.64526851,5
201760_009,363,PL,L5,IT,42.532764,40
201760_010,363,PL,L5,CT,,0
201760_010,363,PL,L5,CT,,0
201760_014,363,PL,L5,IT,61.94318121,94
201760_022,1015,ACAd,L5,IT,83.37816494,132
201760_023,363,PL,L5,IT,73.90271758,89
201760_026,1015,ACAd,L5,IT,,0
201760_029,363,PL,L5,IT,61.84374686,44
201760_031,772,ACAv,L5,ET,,0
201760_031,772,ACAv,L5,ET,,0
201760_034,1015,ACAd,L5,ET,64.91819391,11
201760_034,1015,ACAd,L5,ET,64.91819391,11
201761_001,363,PL,L5,IT,49.72010941,80
201761_002,363,PL,L5,CT,,0
201761_002,363,PL,L5,CT,,0
201761_004,363,PL,L5,CT,,0
201761_004,363,PL,L5,CT,,0
201761_005,363,PL,L5,ET,12.69295518,3
201761_006,363,PL,L5,IT,55.18262363,41
201761_008,363,PL,L5,IT,73.23641103,137
201761_009,1015,ACAd,L5,ET,64.25981701,35
201761_009,1015,ACAd,L5,ET,64.25981701,35
201761_010,767,MOs,L5,ET,65.59762994,32
201761_011,363,PL,L5,IT,59.77235727,21
201761_013,363,PL,L5,IT,,0
201761_019,767,MOs,L5,CT,,0
201761_019,767,MOs,L5,CT,,0
201761_020,767,MOs,L5,ET,65.56353165,60
201761_021,767,MOs,L5,IT,108.6643229,116
201761_022,767,MOs,L5,IT,89.19967504,71
201761_023,767,MOs,L5,CT,,0
201761_023,767,MOs,L5,CT,,0
201761_030,363,PL,L5,IT,57.93717641,6
201761_031,363,PL,L5,ET,23.25795197,8
201761_032,363,PL,L5,IT,95.37993925,32
201761_034,363,PL,L5,IT,60.00564457,22
201761_037,363,PL,L5,IT,36.33950249,54
201761_038,363,PL,L5,IT,37.14685571,3
201761_040,1015,ACAd,L5,IT,49.90846039,28
